Username,Tweet,Cleaned_Tweet,Date,Time,Mentions,Hashtags,Likes,Retweets,Comments,Replies,Views,Sentiment
"Trade Alert Ai
@TradeAlertAi
·
Jan 14","IOC 130 PE 2.70 to 7.80 by using TAA

SL was 2.30

Lot size - 4875

Join TAA Setup - https://t.me/TradeAlertAi

#deltacorp #naukri #hindpetro #coforge #ioc #astral #syngene #trent #indigo #dlf #ofss #tatacomm #indhotel #godrejprop #balkrisind #reliance #abb #oberoirealty #hal",ioc 130 270 780 using taa 230 lot size 4875 join taa setup deltacorp naukri hindpetro coforge ioc astral syngene trent indigo dlf ofss tatacomm indhotel godrejprop balkrisind reliance abb oberoirealty hal,2025-01-13,20:57:01,,"dlf, coforge, abb, balkrisind, ofss, hindpetro, hal, trent, tatacomm, naukri, astral, reliance, ioc, godrejprop, oberoirealty, syngene, indigo, deltacorp, indhotel",0,0,0,0,348,0.0
"Trade Alert Ai
@TradeAlertAi
·
Jan 14","ASTRAL 1540 PE 31.40 to 75.55 by using TAA

SL was 24

Lot size - 367

#deltacorp #naukri #hindpetro #coforge #ioc #astral #syngene #trent #indigo #dlf #ofss #tatacomm #indhotel #godrejprop #balkrisind #bataindia #abb #oberoirealty #hal #voltas #bhel #tvsmotor #dixon #mgl #sail",astral 1540 3140 7555 using taa lot size 367 deltacorp naukri hindpetro coforge ioc astral syngene trent indigo dlf ofss tatacomm indhotel godrejprop balkrisind bataindia abb oberoirealty hal voltas bhel tvsmotor dixon mgl sail,2025-01-13,20:55:40,,"voltas, dlf, coforge, sail, abb, balkrisind, ofss, hindpetro, hal, dixon, trent, tatacomm, naukri, astral, bhel, bataindia, tvsmotor, ioc, godrejprop, oberoirealty, mgl, syngene, indigo, deltacorp, indhotel",0,0,0,0,482,0.0
"Trade Alert Ai
@TradeAlertAi
·
Jan 14","NAUKRI 7500 PE 82.30 to 301.75 by using TAA

SL was 65

Lot size - 75

Learn TAA Setup - https://t.me/TradeAlertAi

#deltacorp #naukri #hindpetro #coforge #ioc #astral #syngene #trent #indigo #dlf #ofss #tatacomm #indhotel #godrejprop #balkrisind #bataindia #abb #oberoirealty #hal",naukri 7500 8230 30175 using taa lot size learn taa setup deltacorp naukri hindpetro coforge ioc astral syngene trent indigo dlf ofss tatacomm indhotel godrejprop balkrisind bataindia abb oberoirealty hal,2025-01-13,20:51:06,,"dlf, coforge, abb, balkrisind, ofss, hindpetro, hal, trent, tatacomm, naukri, astral, bataindia, ioc, godrejprop, oberoirealty, syngene, indigo, deltacorp, indhotel",0,0,0,0,2,0.0
"Trade Smart WD
@tradesmartwd
·
Jan 13","Trying to catch Falling Knife let's see kitna khun behta hai  

Buying Naukri at 7220 with SL of 30 points and target of 100+ points #Naukri #infoedge #nifty",trying catch falling knife lets see kitna khun behta hai buying naukri 7220 points target 100 points naukri infoedge nifty,2025-01-13,09:09:41,,"Naukri, nifty, infoedge",0,0,0,0,1,0.0
"Swing Trader 
@chetan_chopra
·
Jan 13","Some charts are looking down right scary.

Sb taraf se khoon nikal raha hai.

Look at these:

#Ace
#kalyan 
#AWL
#PVRINOX
#NAUKRI
#Olectragreentech 

#stockmarketcrash",charts looking right scary taraf khoon nikal raha hai look ace kalyan awl pvrinox naukri olectragreentech stockmarketcrash,2025-01-13,09:00:10,,"NAUKRI, PVRINOX, kalyan, stockmarketcrash, AWL, Ace, Olectragreentech",0,0,0,0,1,-0.12328042328042328
"HADC INDICATOR
@beingakash26_
·
Jan 13","#NAUKRI #INFOEDGE BOOOOM

SHORTED AT 7694.80
LOW MADE SO FAR 7257
LOT SIZE 75

#HADC #INDICATOR

#nifty50 #banknifty #mcx #trading #OptionsTrading",naukri infoedge boooom shorted 769480 low made far 7257 lot size hadc indicator nifty50 banknifty mcx trading optionstrading,2025-01-13,08:56:18,,"nifty50, INFOEDGE, NAUKRI, trading, banknifty, INDICATOR, mcx, HADC, OptionsTrading",0,0,0,0,1,0.05
"AI Stock Alerts for listed Stocks in Bharat Market
@gr8Ranju
·
Jan 13","#LODHA (-8.17%)
 #KALYANKJIL (-7.97%)
 #POLICYBZR (-7.5%)
 #ATGL (-7.24%)
 #NAUKRI (-7.12%)
 #COFORGE (-7.11%)
 #CESC (-6.42%)

 #StocksInFocus #HPORB #StocksToTrade #StocksToWatch #StocksMarket #StocksInfocus",lodha 817 kalyankjil 797 policybzr atgl 724 naukri 712 coforge 711 cesc 642 stocksinfocus hporb stockstotrade stockstowatch stocksmarket stocksinfocus,2025-01-13,08:52:34,,"StocksMarket, StocksInfocus, NAUKRI, HPORB, ATGL, KALYANKJIL, LODHA, StocksToWatch, COFORGE, StocksToTrade, POLICYBZR, StocksInFocus, CESC",0,0,0,0,467,0.0
"amar sonu nath
@amarsonunath11
·
Jan 13",Congrats on earning your Achiever in Bit Manipulation on Naukri Code 360!  Showcase your hard-earned skills and knowledge with your network by sharing this badge. Keep learning and level up your career! #SkillBadge #Naukri Code 360,congrats earning achiever bit manipulation naukri code 360 showcase hardearned skills knowledge network sharing badge keep learning level career skillbadge naukri code 360,2025-01-13,07:47:41,,"Naukri, SkillBadge",0,0,0,0,27,0.0
"Purushotam Raj
@Purush61646164
·
Jan 13",FINNALLY ALL TARGET ACHIEVED IN #NAUKRI 7500PE 171 - 256 ++ CROSSED  ( LIVE MARKET TRADE UPDATE )#TRADING WITH 10K,finnally target achieved naukri 7500pe 171 256 crossed live market trade update trading 10k,2025-01-13,06:45:00,,"TRADING, NAUKRI",0,0,0,0,42,0.13636363636363635
"Purushotam Raj
@Purush61646164
·
Jan 13","TODAY MORNING  TRADE RESULTS  LIVE UPDATE  

#POLICYBZR 1800CE 60 - 71 HIT 2ND TARGET #NAUKRI 7500PE 171 - 240 2ND TRGT CROSSED #BANKNIFTY 47500PUT INACTIVE  #BANKNIFTY 48700CE 800- 870 HIT  70++ POINT 

DM NOW FOR JOINING OUR PREMIUM SERVICE NOW",today morning trade results live update policybzr 1800ce hit 2nd target naukri 7500pe 171 240 2nd trgt crossed banknifty 47500put inactive banknifty 48700ce 800 870 hit point joining premium service,2025-01-13,06:26:41,,"POLICYBZR, BANKNIFTY, NAUKRI",0,0,0,0,97,0.04545454545454545
"Hitesh Desai
@desaihiteshk06
·
Jan 13","Nifty200 Stocks Monthly Change More Than-10%,
#ADANIENSOL #ADANIGREEN #ADANIPORTS   #ADANIPOWER #ATGL #APOLLOTYRE #DLF #AUROPHARMA #BAJAJHLDNG #BANDHANBNK   #BHEL #CGPOWER #COCHINSHIP #CUMMINSIND    #GODREJPROP #HINDPETRO #HUDCO #IDBI #IRFC   #NAUKRI 
#Nifty #StockMarketIndia",nifty200 stocks monthly change than10 adaniensol adanigreen adaniports adanipower atgl apollotyre dlf auropharma bajajhldng bandhanbnk bhel cgpower cochinship cumminsind godrejprop hindpetro hudco idbi irfc naukri nifty stockmarketindia,2025-01-13,06:19:30,,"HUDCO, ADANIGREEN, IRFC, COCHINSHIP, BAJAJHLDNG, HINDPETRO, StockMarketIndia, DLF, BHEL, ADANIENSOL, ADANIPOWER, NAUKRI, ATGL, CUMMINSIND, BANDHANBNK, CGPOWER, APOLLOTYRE, ADANIPORTS, GODREJPROP, IDBI, AUROPHARMA, Nifty",0,0,0,0,1,0.5
"Hitesh Desai
@desaihiteshk06
·
Jan 13","#GRASIM #HAVELLS #HDFCBANK #HEROMOTOCO   #HINDALCO #HAL #ICICIBANK #IOC #IRFC #NAUKRI   #INDIGO #ITC #JIOFIN #JSWENERGY #KOTAKBANK   #LICI #LODHA #MM #MOTHERSON #NHPC #NTPC   #ONGC #PIDILITIND #POWERGRID #PNB   #SHREECEM #SIEMENS #SBIN 
#Nifty   #StockMarketIndia",grasim havells hdfcbank heromotoco hindalco hal icicibank ioc irfc naukri indigo itc jiofin jswenergy kotakbank lici lodha motherson nhpc ntpc ongc pidilitind powergrid pnb shreecem siemens sbin nifty stockmarketindia,2025-01-13,05:59:23,,"NHPC, GRASIM, HAL, PNB, IRFC, MM, HEROMOTOCO, HINDALCO, ONGC, POWERGRID, IOC, PIDILITIND, SIEMENS, StockMarketIndia, ITC, JSWENERGY, HAVELLS, HDFCBANK, MOTHERSON, KOTAKBANK, NAUKRI, JIOFIN, LODHA, SHREECEM, INDIGO, NTPC, ICICIBANK, SBIN, Nifty, LICI",0,0,0,0,1,0.0
"ROCKET STOCK PICKS
@RocketStockPiks
·
Jan 13","#AUROPHARMA  down 22%
#NAUKRI down 17%
#TVMOTOR down 10%

..after 2 BOOK LONG PROF signals 

..from our #RamBaan Strategy !!

#trading #investing #stocks #cryptos #commodities #currencies #stocksToWatch #StockMarkets #intraday #positional  #RocketStockPicks",auropharma naukri tvmotor book long prof signals rambaan strategy trading investing stocks cryptos commodities currencies stockstowatch stockmarkets intraday positional rocketstockpicks,2025-01-13,04:54:28,,"currencies, cryptos, commodities, NAUKRI, stocksToWatch, TVMOTOR, trading, positional, RamBaan, RocketStockPicks, stocks, AUROPHARMA, StockMarkets, investing, intraday",0,0,0,0,1,-0.13619791666666667
"Hitesh Desai
@desaihiteshk06
·
Jan 13","#HEROMOTOCO #HINDALCO #HAL #ICICIBANK #IOC   #IRFC #NAUKRI #INDIGO #ITC #JIOFIN #JSWENERGY   #KOTAKBANK #LICI #LODHA #MOTHERSON #NHPC   #NTPC #PIDILITIND #PFC #POWERGRID #PNB   #RECLTD #SHRIRAMFIN #SIEMENS #SUNPHARMA   #TATAPOWER #TATASTEEL
#Nifty #StockMarketIndia #MonthlyLow",heromotoco hindalco hal icicibank ioc irfc naukri indigo itc jiofin jswenergy kotakbank lici lodha motherson nhpc ntpc pidilitind pfc powergrid pnb recltd shriramfin siemens sunpharma tatapower tatasteel nifty stockmarketindia monthlylow,2025-01-13,04:28:50,,"NHPC, HAL, RECLTD, PNB, IRFC, TATAPOWER, HEROMOTOCO, HINDALCO, POWERGRID, IOC, PIDILITIND, SIEMENS, StockMarketIndia, ITC, JSWENERGY, MOTHERSON, KOTAKBANK, NAUKRI, TATASTEEL, MonthlyLow, JIOFIN, LODHA, INDIGO, SUNPHARMA, NTPC, ICICIBANK, SHRIRAMFIN, Nifty, LICI, PFC",0,0,0,0,1,0.0
"My ResultPlus
@AmarujalaResult
·
Jan 12","#MSCBank #HallTicket 2024 Release Date And Time: Check Details Here
#MaharashtraStateCooperativeBank #Jobs #BankJobs #Naukri
https://results.amarujala.com/admit-card/msc-bank-hall-ticket-2024-download-link…",mscbank hallticket 2024 release date time check details maharashtrastatecooperativebank jobs bankjobs naukri,2025-01-12,11:46:54,,"BankJobs, Naukri, HallTicket, Jobs, MaharashtraStateCooperativeBank, MSCBank",0,0,0,0,31,0.0
"Dinaish Lunkad
@dineshlunkad
·
Jan 12","L&T will be always L&T n always have proud when Shri Naik Sir have given this shape
its same like #ICICI when #KVKamath was there #Naukri.com born and changed the management we all know how #VIDEOCON disappeared same with #DHFL n many more

so management is  always important and",always always proud shri naik sir given shape like icici kvkamath naukricom born changed management know videocon disappeared dhfl many management always important,2025-01-12,10:43:37,,"DHFL, KVKamath, Naukri, VIDEOCON, ICICI",0,0,0,0,1,0.3666666666666667
"coolbuddy123a
@AmitAggarwalPK
·
Jan 12","Startups r overrated for wealth or growth of a country's economy.
How many startup have created wealth in last 25 years?
maybe just 3-5.
#Naukri, #makemytrip, #zomato and very few crores in actual profits.
Its just a hype because of easy money flowing around the world.",startups overrated wealth growth countrys economy many startup created wealth last years maybe naukri makemytrip zomato crores actual profits hype easy money flowing around world,2025-01-12,08:35:53,,"Naukri, makemytrip, zomato",0,0,0,0,173,0.13466666666666666
"Berozgar_407
@Berozgar_407
·
Jan 12","*हरियाणा रोडवेज के 800 कंडक्टरों की नौकरी पर संकट, विभाग को फर्जी एक्सपीरियंस लेटर लगाने का शक, अनिल विज ने रिपोर्ट मंगाई*

#anilvij #conductor #naukri #mastercheftuerkiye",800 anilvij conductor naukri mastercheftuerkiye,2025-01-12,07:21:38,,"naukri, anilvij, conductor, mastercheftuerkiye",0,0,0,0,153,0.0
"GIRI'S TECH-HUB
@HubGiri
·
Jan 12","Congratulations ... Tejas for your job offer!!..

#jobopportunity #javadeveloper #hiring #recruitment #job #placement #itjobs #hiringnow #naukri #opening #opening #itcourses #computerscience  #softwaredeveloper #softwareengineer #javadeveloper #giristechhub #pune",congratulations tejas job offer jobopportunity javadeveloper hiring recruitment job placement itjobs hiringnow naukri opening opening itcourses computerscience softwaredeveloper softwareengineer javadeveloper giristechhub pune,2025-01-12,06:11:15,,"naukri, computerscience, hiring, job, javadeveloper, opening, itcourses, hiringnow, softwareengineer, recruitment, giristechhub, itjobs, pune, jobopportunity, placement, softwaredeveloper",0,0,0,0,73,0.0
"GIRI'S TECH-HUB
@HubGiri
·
Jan 11","Congratulations ... Dnyaneshwari for your job offer!!..

#jobopportunity #javadeveloper #hiring #recruitment #job #placement #itjobs #hiringnow #naukri #opening #engineering #engineer #itengineer  #softwaredeveloper #softwareengineer #javadeveloper #giristechhub #pune",congratulations dnyaneshwari job offer jobopportunity javadeveloper hiring recruitment job placement itjobs hiringnow naukri opening engineering engineer itengineer softwaredeveloper softwareengineer javadeveloper giristechhub pune,2025-01-11,05:23:44,,"naukri, hiring, job, engineering, javadeveloper, opening, engineer, hiringnow, itengineer, recruitment, softwareengineer, itjobs, giristechhub, pune, jobopportunity, placement, softwaredeveloper",0,0,0,0,1,0.0
"Brian Nunes
@BrianNunes9
·
Jan 10","I had purchased a #Naukri product 
@Residex
 online.
I spoke to their #customercare who informed me that she will resolve my query and get back to by EOD today.
I am waiting so I can conduct my business of #recruitment.
If this is their way of handling #customers god save us.",purchased naukri product residex online spoke customercare informed resolve query get back eod today waiting conduct business recruitment way handling customers god save,2025-01-10,13:32:01,Residex,"customers, Naukri, recruitment, customercare",0,0,0,0,36,0.0
"Har Din Job Mela
@Hardinjobmela
·
Jan 10","Kaam ke alag-alag rang Har Din Job Mela ke saath – apply now for a sector of your choice!

Download our app now!
https://url.2coms.com/5v

#hdjm #hardinjobmela #jobs #career #jobseeker #naukri #gharbaithejob",kaam alagalag rang har din job mela saath apply sector choice download app hdjm hardinjobmela jobs career jobseeker naukri gharbaithejob,2025-01-10,11:19:42,,"naukri, hdjm, career, jobs, hardinjobmela, jobseeker, gharbaithejob",0,0,0,0,38,0.0
"GIRI'S TECH-HUB
@HubGiri
·
Jan 10","Congratulations ... Yogesh for your job offer!!..

#jobopportunity #javadeveloper #hiring #recruitment #job #placement #itjobs #hiringnow #naukri #opening #opening #itcourses #computerscience  #softwaredeveloper #softwareengineer #javadeveloper #giristechhub #pune",congratulations yogesh job offer jobopportunity javadeveloper hiring recruitment job placement itjobs hiringnow naukri opening opening itcourses computerscience softwaredeveloper softwareengineer javadeveloper giristechhub pune,2025-01-10,05:25:39,,"naukri, computerscience, hiring, job, javadeveloper, opening, itcourses, hiringnow, softwareengineer, recruitment, giristechhub, itjobs, pune, jobopportunity, placement, softwaredeveloper",0,0,0,0,68,0.0
"StockGurukulOfficial
@gurukul_stock
·
Jan 9","#BLACKFriday | #NIFTY & #BANKNIFTY | #NAUKRI | #SBIBANK | #TVSMOTORS | #BANDHANBANK | #GUJGAS

#CUMMINSIND | #SRF | #UNIONBANK | #IGL | #PETRONET | #ADANIENT

#COLPAL | #TATAMOTORS | #RELIANCE #TCS

Video Link 

https://youtu.be/HmBwNqLgKd8

#ZeeBusiness #niftycrash #Tcsq3",blackfriday nifty banknifty naukri sbibank tvsmotors bandhanbank gujgas cumminsind srf unionbank igl petronet adanient colpal tatamotors reliance tcs video link zeebusiness niftycrash tcsq3,2025-01-09,15:37:46,,"PETRONET, BANKNIFTY, niftycrash, BANDHANBANK, SRF, TATAMOTORS, TCS, ADANIENT, NAUKRI, SBIBANK, TVSMOTORS, ZeeBusiness, IGL, CUMMINSIND, RELIANCE, GUJGAS, NIFTY, Tcsq3, BLACKFriday, UNIONBANK, COLPAL",0,0,0,0,1182,0.0
"CA Ankit Kall 
@ankitkall
·
Jan 9",#Naukri se nikal diya kya?,naukri nikal diya kya,2025-01-09,09:51:53,,Naukri,0,0,0,0,2,0.0
"Hitesh Desai
@desaihiteshk06
·
Jan 9","NIFTY100 Stocks trading below yesterdays low price.
#ABB  #ADANIENSOL  #ADANIGREEN  #ADANIPORTS   #ADANIPOWER #ATGL #AMBUJACEM  #APOLLOHOSP   #COALINDIA  #DLF #GAIL   #GRASIM  #HDFCBANK   #HDFCLIFE #ICICIPRULI  #IOC  #IRFC  #NAUKRI   #JIOFIN #JSWENERGY 
#Nifty #StockMarketIndia",nifty100 stocks trading yesterdays low price abb adaniensol adanigreen adaniports adanipower atgl ambujacem apollohosp coalindia dlf gail grasim hdfcbank hdfclife icicipruli ioc irfc naukri jiofin jswenergy nifty stockmarketindia,2025-01-09,08:49:07,,"GRASIM, ADANIGREEN, IRFC, GAIL, IOC, StockMarketIndia, COALINDIA, JSWENERGY, DLF, HDFCBANK, ABB, AMBUJACEM, ADANIENSOL, ADANIPOWER, NAUKRI, ATGL, JIOFIN, HDFCLIFE, ICICIPRULI, APOLLOHOSP, ADANIPORTS, Nifty",0,0,0,0,1,0.0
"amar sonu nath
@amarsonunath11
·
Jan 9",Congrats on earning your Specialist in Stacks & Queues on Naukri Code 360!  Showcase your hard-earned skills and knowledge with your network by sharing this badge. Keep learning and level up your career! #SkillBadge #Naukri Code 360,congrats earning specialist stacks queues naukri code 360 showcase hardearned skills knowledge network sharing badge keep learning level career skillbadge naukri code 360,2025-01-09,05:44:02,,"Naukri, SkillBadge",0,0,0,0,1,0.0
"GIRI'S TECH-HUB
@HubGiri
·
Jan 9","Congratulations ... Tushar for your job offer!!..

#jobopportunity #javadeveloper #hiring #recruitment #job #placement #itjobs #hiringnow #naukri #opening #opening #engineer #itengineer #jobopenings #softwaredeveloper #softwareengineer #javadeveloper #giristechhub #pune",congratulations tushar job offer jobopportunity javadeveloper hiring recruitment job placement itjobs hiringnow naukri opening opening engineer itengineer jobopenings softwaredeveloper softwareengineer javadeveloper giristechhub pune,2025-01-09,04:39:46,,"naukri, jobopenings, hiring, job, engineer, javadeveloper, opening, hiringnow, itengineer, recruitment, softwareengineer, itjobs, giristechhub, pune, jobopportunity, placement, softwaredeveloper",0,0,0,0,70,0.0
"The Stocks Mania 
@thestocksmania
·
Jan 9","#NAUKRI 8100 CE JAN

Entry - CMP 310
Target - 330/350/370/400
Sl - OWN R:R

Note - Always Trail your position as per own risk appetite

DISCLAIMER - Levels are purely for Educational purposes only. We are not liable to individual PNL.

#stockmarketcrash #investing  #niftycrash",naukri 8100 jan entry cmp 310 target 330350370400 note always trail position per risk appetite disclaimer levels purely educational purposes liable individual pnl stockmarketcrash investing niftycrash,2025-01-09,04:30:42,,"stockmarketcrash, niftycrash, investing, NAUKRI",0,0,0,0,1,0.24489795918367346
"Ramesh K
@RameshAvk
·
Jan 8","I use it to vent my anger against the #politicalsystem, #castesystem #injustice #environmental issues #socialcauses and coming to #linkedin it is just catching up, #Naukri is the best job portal.",use vent anger politicalsystem castesystem injustice environmental issues socialcauses coming linkedin catching naukri best job portal,2025-01-08,18:25:19,,"environmental, injustice, socialcauses, castesystem, linkedin, politicalsystem, Naukri",0,0,0,0,1,0.3
"बिहारी Trader
@nilayrsr
·
Jan 8",#Naukri updated chart,naukri updated chart,2025-01-08,17:17:00,,Naukri,0,0,0,0,1,0.0
"Purushotam Raj
@Purush61646164
·
Jan 7",TODAY RESULTS OF CLIENTS PERFORMANCE #NAUKRI #BANKNIFTY #NIFTY #STOCKS,today results clients performance naukri banknifty nifty stocks,2025-01-07,18:02:09,,"STOCKS, NIFTY, BANKNIFTY, NAUKRI",0,0,0,0,182,0.0
"Purushotam Raj
@Purush61646164
·
Jan 7","TODAY TRADE RESULTS :-

#BANKNIFTY 51500CE 450 - 510 HIT  TRGT POINT

#NIFTY 23500CE 315 - 345 HIT TARGET  

#SRF 2300CE 50- 105 HIT ALL TARGET HIT ( 3DAYS)

#NAUKRI 8500PE 270 - 350 HIT ALL TRGT IN INTRADAY  

#ADANIENSOL 780CE 40 - 42+
CALL ACTIVE",today trade results banknifty 51500ce 450 510 hit trgt point nifty 23500ce 315 345 hit target srf 2300ce 105 hit target hit 3days naukri 8500pe 270 350 hit trgt intraday adaniensol 780ce call active,2025-01-07,17:41:36,,"ADANIENSOL, NAUKRI, NIFTY, SRF, BANKNIFTY",0,0,0,0,314,-0.13333333333333333
"बिहारी Trader
@nilayrsr
·
Jan 7",#Naukri #infoedge aap hi decide karo kya lagta hai,naukri infoedge aap decide karo kya lagta hai,2025-01-07,17:14:36,,"Naukri, infoedge",0,0,0,0,1,0.0
"Sanket Gunge
@sdgunge
·
Jan 7","Today's Top Loser's With Volume Stocks 

#Zomato - -4.68%
#Naukri - -4.28%
#DMart - -2.65%
#MAHABANK - -2.37%
#GLAND - -2.15%
#VBL - -1.98%
#HCLTECH - -1.91%
#Trent - -1.77%
#UnionBank - -1.66%
#TCS - -1.63%

#stockmarketcrash #StockMarketIndia #HMPVinIndia #HMPV #lockdown",todays top losers volume stocks zomato 468 naukri 428 dmart 265 mahabank 237 gland 215 vbl 198 hcltech 191 trent 177 unionbank 166 tcs 163 stockmarketcrash stockmarketindia hmpvinindia hmpv lockdown,2025-01-07,14:10:02,,"HCLTECH, GLAND, stockmarketcrash, lockdown, HMPVinIndia, Zomato, Trent, HMPV, DMart, StockMarketIndia, MAHABANK, VBL, Naukri, UnionBank, TCS",0,0,0,0,4,0.5
